Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,54,28,0.659,100,47,2019-01-14
E,AT,Philadelphia 76ers,48,34,0.585,99,2,2019-01-14
E,AT,Boston Celtics,47,35,0.573,99,2,2019-01-14
E,AT,Brooklyn Nets,39,43,0.476,65,0,2019-01-14
E,AT,New York Knicks,27,55,0.329,0,0,2019-01-14
E,CE,Milwaukee Bucks,53,29,0.646,100,38,2019-01-14
E,CE,Indiana Pacers,50,32,0.61,99,9,2019-01-14
E,CE,Detroit Pistons,38,44,0.463,39,0,2019-01-14
E,CE,Chicago Bulls,27,55,0.329,0,0,2019-01-14
E,CE,Cleveland Cavaliers,25,57,0.305,0,0,2019-01-14
E,SE,Miami Heat,42,40,0.512,84,0,2019-01-14
E,SE,Charlotte Hornets,39,43,0.476,54,0,2019-01-14
E,SE,Orlando Magic,37,45,0.451,33,0,2019-01-14
E,SE,Washington Wizards,36,46,0.439,22,0,2019-01-14
E,SE,Atlanta Hawks,30,52,0.366,0,0,2019-01-14
W,NW,Denver Nuggets,51,31,0.622,99,42,2019-01-14
W,NW,Oklahoma City Thunder,47,35,0.573,93,11,2019-01-14
W,NW,Portland Trail Blazers,45,37,0.549,82,3,2019-01-14
W,NW,Utah Jazz,43,39,0.524,60,0,2019-01-14
W,NW,Minnesota Timberwolves,40,42,0.488,24,0,2019-01-14
W,PA,Golden State Warriors,50,32,0.61,98,34,2019-01-14
W,PA,Los Angeles Clippers,44,38,0.537,70,1,2019-01-14
W,PA,Los Angeles Lakers,42,40,0.512,39,0,2019-01-14
W,PA,Sacramento Kings,41,41,0.5,31,0,2019-01-14
W,PA,Phoenix Suns,27,55,0.329,0,0,2019-01-14
W,SW,Houston Rockets,45,37,0.549,73,2,2019-01-14
W,SW,San Antonio Spurs,45,37,0.549,78,2,2019-01-14
W,SW,New Orleans Pelicans,40,42,0.488,21,0,2019-01-14
W,SW,Dallas Mavericks,39,43,0.476,16,0,2019-01-14
W,SW,Memphis Grizzlies,38,44,0.463,9,0,2019-01-14
