Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,56,26,0.683,100,8.53,2019-03-17
E,AT,Philadelphia 76ers,51,31,0.622,100,0,2019-03-17
E,AT,Boston Celtics,49,33,0.598,100.00000000000001,0,2019-03-17
E,AT,Brooklyn Nets,41,41,0.5,92.08,0,2019-03-17
E,AT,New York Knicks,19,63,0.232,0,0,2019-03-17
E,CE,Milwaukee Bucks,60,22,0.732,100,91.47,2019-03-17
E,CE,Indiana Pacers,50,32,0.61,99.99999999999999,0,2019-03-17
E,CE,Detroit Pistons,42,40,0.512,94.8,0,2019-03-17
E,CE,Chicago Bulls,24,58,0.293,0,0,2019-03-17
E,CE,Cleveland Cavaliers,22,60,0.268,0,0,2019-03-17
E,SE,Miami Heat,39,43,0.476,49.79,0,2019-03-17
E,SE,Charlotte Hornets,38,44,0.463,27.45,0,2019-03-17
E,SE,Orlando Magic,38,44,0.463,31.21,0,2019-03-17
E,SE,Washington Wizards,36,46,0.439,4.67,0,2019-03-17
E,SE,Atlanta Hawks,29,53,0.354,0,0,2019-03-17
W,NW,Denver Nuggets,53,29,0.646,99.99999999999999,28.81,2019-03-17
W,NW,Portland Trail Blazers,49,33,0.598,99.98,0.41,2019-03-17
W,NW,Oklahoma City Thunder,48,34,0.585,99.97,0.09,2019-03-17
W,NW,Utah Jazz,47,35,0.573,99.64,0.01,2019-03-17
W,NW,Minnesota Timberwolves,38,44,0.463,0.13,0,2019-03-17
W,PA,Golden State Warriors,55,27,0.671,99.99999999999999,69.44,2019-03-17
W,PA,Los Angeles Clippers,46,36,0.561,99.21000000000001,0,2019-03-17
W,PA,Sacramento Kings,40,42,0.488,1.3,0,2019-03-17
W,PA,Los Angeles Lakers,37,45,0.451,0.04,0,2019-03-17
W,PA,Phoenix Suns,22,60,0.268,0,0,2019-03-17
W,SW,Houston Rockets,50,32,0.61,99.99000000000001,1.2,2019-03-17
W,SW,San Antonio Spurs,47,35,0.573,99.74,0.04,2019-03-17
W,SW,New Orleans Pelicans,35,47,0.427,0,0,2019-03-17
W,SW,Dallas Mavericks,34,48,0.415,0,0,2019-03-17
W,SW,Memphis Grizzlies,34,48,0.415,0,0,2019-03-17
