Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,51,31,0.622,99,32,2019-01-01
E,AT,Boston Celtics,46,36,0.561,98,3,2019-01-01
E,AT,Philadelphia 76ers,46,36,0.561,98,3,2019-01-01
E,AT,Brooklyn Nets,38,44,0.463,45,0,2019-01-01
E,AT,New York Knicks,29,53,0.354,0,0,2019-01-01
E,CE,Milwaukee Bucks,52,30,0.634,99,41,2019-01-01
E,CE,Indiana Pacers,50,32,0.61,99,19,2019-01-01
E,CE,Detroit Pistons,39,43,0.476,55,0,2019-01-01
E,CE,Chicago Bulls,29,53,0.354,0,0,2019-01-01
E,CE,Cleveland Cavaliers,27,55,0.329,0,0,2019-01-01
E,SE,Charlotte Hornets,42,40,0.512,83,0,2019-01-01
E,SE,Miami Heat,41,41,0.5,72,0,2019-01-01
E,SE,Orlando Magic,37,45,0.451,31,0,2019-01-01
E,SE,Washington Wizards,35,47,0.427,12,0,2019-01-01
E,SE,Atlanta Hawks,31,51,0.378,1,0,2019-01-01
W,NW,Denver Nuggets,49,33,0.598,97,33,2019-01-01
W,NW,Oklahoma City Thunder,48,34,0.585,94,23,2019-01-01
W,NW,Portland Trail Blazers,44,38,0.537,64,2,2019-01-01
W,NW,Utah Jazz,42,40,0.512,42,0,2019-01-01
W,NW,Minnesota Timberwolves,39,43,0.476,16,0,2019-01-01
W,PA,Golden State Warriors,48,34,0.585,96,25,2019-01-01
W,PA,Los Angeles Clippers,44,38,0.537,72,3,2019-01-01
W,PA,Los Angeles Lakers,44,38,0.537,68,2,2019-01-01
W,PA,Sacramento Kings,42,40,0.512,39,0,2019-01-01
W,PA,Phoenix Suns,28,54,0.341,0,0,2019-01-01
W,SW,Houston Rockets,45,37,0.549,73,3,2019-01-01
W,SW,San Antonio Spurs,44,38,0.537,65,2,2019-01-01
W,SW,Memphis Grizzlies,41,41,0.5,30,0,2019-01-01
W,SW,Dallas Mavericks,40,42,0.488,21,0,2019-01-01
W,SW,New Orleans Pelicans,39,43,0.476,17,0,2019-01-01
