Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,53,29,0.646,99,37,2019-01-19
E,AT,Philadelphia 76ers,49,33,0.598,99,3,2019-01-19
E,AT,Boston Celtics,48,34,0.585,99,1,2019-01-19
E,AT,Brooklyn Nets,41,41,0.5,80,0,2019-01-19
E,AT,New York Knicks,27,55,0.329,0,0,2019-01-19
E,CE,Milwaukee Bucks,54,28,0.659,100,49,2019-01-19
E,CE,Indiana Pacers,50,32,0.61,99,7,2019-01-19
E,CE,Detroit Pistons,38,44,0.463,41,0,2019-01-19
E,CE,Chicago Bulls,26,56,0.317,0,0,2019-01-19
E,CE,Cleveland Cavaliers,24,58,0.293,0,0,2019-01-19
E,SE,Charlotte Hornets,40,42,0.488,66,0,2019-01-19
E,SE,Miami Heat,40,42,0.488,69,0,2019-01-19
E,SE,Washington Wizards,37,45,0.451,22,0,2019-01-19
E,SE,Orlando Magic,36,46,0.439,18,0,2019-01-19
E,SE,Atlanta Hawks,31,51,0.378,0,0,2019-01-19
W,NW,Denver Nuggets,50,32,0.61,99,32,2019-01-19
W,NW,Portland Trail Blazers,46,36,0.561,88,3,2019-01-19
W,NW,Oklahoma City Thunder,46,36,0.561,88,3,2019-01-19
W,NW,Utah Jazz,45,37,0.549,80,1,2019-01-19
W,NW,Minnesota Timberwolves,39,43,0.476,13,0,2019-01-19
W,PA,Golden State Warriors,52,30,0.634,99,54,2019-01-19
W,PA,Los Angeles Lakers,43,39,0.524,56,0,2019-01-19
W,PA,Los Angeles Clippers,42,40,0.512,50,0,2019-01-19
W,PA,Sacramento Kings,41,41,0.5,31,0,2019-01-19
W,PA,Phoenix Suns,26,56,0.317,0,0,2019-01-19
W,SW,Houston Rockets,45,37,0.549,74,1,2019-01-19
W,SW,San Antonio Spurs,45,37,0.549,83,2,2019-01-19
W,SW,New Orleans Pelicans,40,42,0.488,17,0,2019-01-19
W,SW,Dallas Mavericks,39,43,0.476,12,0,2019-01-19
W,SW,Memphis Grizzlies,37,45,0.451,3,0,2019-01-19
