Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,58,24,0.707,100,0,2019-04-08
E,AT,Philadelphia 76ers,51,31,0.622,100,0,2019-04-08
E,AT,Boston Celtics,49,33,0.598,100,0,2019-04-08
E,AT,Brooklyn Nets,42,40,0.512,100,0,2019-04-08
E,AT,New York Knicks,17,65,0.207,0,0,2019-04-08
E,CE,Milwaukee Bucks,61,21,0.744,100,100,2019-04-08
E,CE,Indiana Pacers,48,34,0.585,100,0,2019-04-08
E,CE,Detroit Pistons,40,42,0.488,73.24000000000001,0,2019-04-08
E,CE,Chicago Bulls,23,59,0.28,0,0,2019-04-08
E,CE,Cleveland Cavaliers,19,63,0.232,0,0,2019-04-08
E,SE,Orlando Magic,41,41,0.5,100,0,2019-04-08
E,SE,Charlotte Hornets,39,43,0.476,14.11,0,2019-04-08
E,SE,Miami Heat,39,43,0.476,12.65,0,2019-04-08
E,SE,Washington Wizards,32,50,0.39,0,0,2019-04-08
E,SE,Atlanta Hawks,29,53,0.354,0,0,2019-04-08
W,NW,Denver Nuggets,54,28,0.659,100.00000000000001,0,2019-04-08
W,NW,Portland Trail Blazers,52,30,0.634,100.00000000000001,0,2019-04-08
W,NW,Utah Jazz,50,32,0.61,100,0,2019-04-08
W,NW,Oklahoma City Thunder,48,34,0.585,100,0,2019-04-08
W,NW,Minnesota Timberwolves,37,45,0.451,0,0,2019-04-08
W,PA,Golden State Warriors,57,25,0.695,100,100,2019-04-08
W,PA,Los Angeles Clippers,47,35,0.573,100,0,2019-04-08
W,PA,Sacramento Kings,39,43,0.476,0,0,2019-04-08
W,PA,Los Angeles Lakers,37,45,0.451,0,0,2019-04-08
W,PA,Phoenix Suns,19,63,0.232,0,0,2019-04-08
W,SW,Houston Rockets,53,29,0.646,100,0,2019-04-08
W,SW,San Antonio Spurs,48,34,0.585,100,0,2019-04-08
W,SW,Dallas Mavericks,33,49,0.402,0,0,2019-04-08
W,SW,Memphis Grizzlies,33,49,0.402,0,0,2019-04-08
W,SW,New Orleans Pelicans,33,49,0.402,0,0,2019-04-08
