Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,53,29,0.646,99,59,2018-12-07
E,AT,Boston Celtics,46,36,0.561,96,4,2018-12-07
E,AT,Philadelphia 76ers,46,36,0.561,96,4,2018-12-07
E,AT,Brooklyn Nets,35,47,0.427,13,0,2018-12-07
E,AT,New York Knicks,33,49,0.402,6,0,2018-12-07
E,CE,Milwaukee Bucks,50,32,0.61,99,27,2018-12-07
E,CE,Indiana Pacers,45,37,0.549,94,2,2018-12-07
E,CE,Detroit Pistons,43,39,0.524,84,0,2018-12-07
E,CE,Cleveland Cavaliers,30,52,0.366,1,0,2018-12-07
E,CE,Chicago Bulls,29,53,0.354,0,0,2018-12-07
E,SE,Charlotte Hornets,41,41,0.5,76,0,2018-12-07
E,SE,Orlando Magic,40,42,0.488,60,0,2018-12-07
E,SE,Washington Wizards,38,44,0.463,37,0,2018-12-07
E,SE,Miami Heat,37,45,0.451,30,0,2018-12-07
E,SE,Atlanta Hawks,29,53,0.354,0,0,2018-12-07
W,NW,Denver Nuggets,50,32,0.61,97,34,2018-12-07
W,NW,Oklahoma City Thunder,49,33,0.598,95,25,2018-12-07
W,NW,Portland Trail Blazers,43,39,0.524,59,1,2018-12-07
W,NW,Minnesota Timberwolves,41,41,0.5,39,0,2018-12-07
W,NW,Utah Jazz,41,41,0.5,40,0,2018-12-07
W,PA,Golden State Warriors,47,35,0.573,90,13,2018-12-07
W,PA,Los Angeles Clippers,47,35,0.573,89,13,2018-12-07
W,PA,Los Angeles Lakers,44,38,0.537,71,4,2018-12-07
W,PA,Sacramento Kings,40,42,0.488,31,0,2018-12-07
W,PA,Phoenix Suns,27,55,0.329,0,0,2018-12-07
W,SW,Memphis Grizzlies,44,38,0.537,68,3,2018-12-07
W,SW,Dallas Mavericks,42,40,0.512,43,0,2018-12-07
W,SW,New Orleans Pelicans,42,40,0.512,45,0,2018-12-07
W,SW,Houston Rockets,39,43,0.476,19,0,2018-12-07
W,SW,San Antonio Spurs,37,45,0.451,8,0,2018-12-07
