Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,52,30,0.634,100,38,2019-01-07
E,AT,Philadelphia 76ers,48,34,0.585,99,5,2019-01-07
E,AT,Boston Celtics,47,35,0.573,99,4,2019-01-07
E,AT,Brooklyn Nets,40,42,0.488,66,0,2019-01-07
E,AT,New York Knicks,29,53,0.354,0,0,2019-01-07
E,CE,Milwaukee Bucks,52,30,0.634,100,38,2019-01-07
E,CE,Indiana Pacers,50,32,0.61,99,13,2019-01-07
E,CE,Detroit Pistons,39,43,0.476,45,0,2019-01-07
E,CE,Chicago Bulls,28,54,0.341,0,0,2019-01-07
E,CE,Cleveland Cavaliers,25,57,0.305,0,0,2019-01-07
E,SE,Charlotte Hornets,41,41,0.5,71,0,2019-01-07
E,SE,Miami Heat,41,41,0.5,73,0,2019-01-07
E,SE,Orlando Magic,37,45,0.451,26,0,2019-01-07
E,SE,Washington Wizards,36,46,0.439,16,0,2019-01-07
E,SE,Atlanta Hawks,31,51,0.378,0,0,2019-01-07
W,NW,Denver Nuggets,50,32,0.61,98,45,2019-01-07
W,NW,Oklahoma City Thunder,48,34,0.585,95,20,2019-01-07
W,NW,Portland Trail Blazers,44,38,0.537,73,2,2019-01-07
W,NW,Utah Jazz,43,39,0.524,52,0,2019-01-07
W,NW,Minnesota Timberwolves,40,42,0.488,22,0,2019-01-07
W,PA,Golden State Warriors,48,34,0.585,96,20,2019-01-07
W,PA,Los Angeles Clippers,45,37,0.549,79,3,2019-01-07
W,PA,Los Angeles Lakers,42,40,0.512,46,0,2019-01-07
W,PA,Sacramento Kings,40,42,0.488,23,0,2019-01-07
W,PA,Phoenix Suns,26,56,0.317,0,0,2019-01-07
W,SW,Houston Rockets,45,37,0.549,75,3,2019-01-07
W,SW,San Antonio Spurs,45,37,0.549,80,3,2019-01-07
W,SW,Dallas Mavericks,40,42,0.488,20,0,2019-01-07
W,SW,New Orleans Pelicans,40,42,0.488,20,0,2019-01-07
W,SW,Memphis Grizzlies,39,43,0.476,14,0,2019-01-07
