Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,53,29,0.646,99,27,2019-01-27
E,AT,Philadelphia 76ers,49,33,0.598,99,2,2019-01-27
E,AT,Boston Celtics,48,34,0.585,99,1,2019-01-27
E,AT,Brooklyn Nets,43,39,0.524,92,0,2019-01-27
E,AT,New York Knicks,26,56,0.317,0,0,2019-01-27
E,CE,Milwaukee Bucks,55,27,0.671,99,62,2019-01-27
E,CE,Indiana Pacers,51,31,0.622,99,6,2019-01-27
E,CE,Detroit Pistons,37,45,0.451,29,0,2019-01-27
E,CE,Chicago Bulls,25,57,0.305,0,0,2019-01-27
E,CE,Cleveland Cavaliers,22,60,0.268,0,0,2019-01-27
E,SE,Charlotte Hornets,40,42,0.488,68,0,2019-01-27
E,SE,Miami Heat,40,42,0.488,70,0,2019-01-27
E,SE,Washington Wizards,37,45,0.451,28,0,2019-01-27
E,SE,Orlando Magic,35,47,0.427,10,0,2019-01-27
E,SE,Atlanta Hawks,30,52,0.366,0,0,2019-01-27
W,NW,Denver Nuggets,51,31,0.622,99,27,2019-01-27
W,NW,Oklahoma City Thunder,48,34,0.585,96,5,2019-01-27
W,NW,Portland Trail Blazers,47,35,0.573,93,2,2019-01-27
W,NW,Utah Jazz,45,37,0.549,83,0,2019-01-27
W,NW,Minnesota Timberwolves,40,42,0.488,21,0,2019-01-27
W,PA,Golden State Warriors,53,29,0.646,99,63,2019-01-27
W,PA,Los Angeles Clippers,44,38,0.537,66,0,2019-01-27
W,PA,Los Angeles Lakers,41,41,0.5,29,0,2019-01-27
W,PA,Sacramento Kings,41,41,0.5,28,0,2019-01-27
W,PA,Phoenix Suns,24,58,0.293,0,0,2019-01-27
W,SW,Houston Rockets,45,37,0.549,82,0,2019-01-27
W,SW,San Antonio Spurs,45,37,0.549,79,0,2019-01-27
W,SW,Dallas Mavericks,39,43,0.476,10,0,2019-01-27
W,SW,New Orleans Pelicans,39,43,0.476,7,0,2019-01-27
W,SW,Memphis Grizzlies,35,47,0.427,0,0,2019-01-27
