Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,53,29,0.646,99,20,2019-02-03
E,AT,Boston Celtics,50,32,0.61,99,2,2019-02-03
E,AT,Philadelphia 76ers,49,33,0.598,99,2,2019-02-03
E,AT,Brooklyn Nets,42,40,0.512,90,0,2019-02-03
E,AT,New York Knicks,24,58,0.293,0,0,2019-02-03
E,CE,Milwaukee Bucks,56,26,0.683,100,72,2019-02-03
E,CE,Indiana Pacers,49,33,0.598,99,1,2019-02-03
E,CE,Detroit Pistons,37,45,0.451,27,0,2019-02-03
E,CE,Chicago Bulls,24,58,0.293,0,0,2019-02-03
E,CE,Cleveland Cavaliers,23,59,0.28,0,0,2019-02-03
E,SE,Charlotte Hornets,41,41,0.5,82,0,2019-02-03
E,SE,Miami Heat,39,43,0.476,60,0,2019-02-03
E,SE,Orlando Magic,36,46,0.439,15,0,2019-02-03
E,SE,Washington Wizards,36,46,0.439,23,0,2019-02-03
E,SE,Atlanta Hawks,31,51,0.378,0,0,2019-02-03
W,NW,Denver Nuggets,53,29,0.646,99,39,2019-02-03
W,NW,Oklahoma City Thunder,50,32,0.61,99,6,2019-02-03
W,NW,Portland Trail Blazers,47,35,0.573,95,1,2019-02-03
W,NW,Utah Jazz,45,37,0.549,81,0,2019-02-03
W,NW,Minnesota Timberwolves,40,42,0.488,13,0,2019-02-03
W,PA,Golden State Warriors,54,28,0.659,99,51,2019-02-03
W,PA,Los Angeles Clippers,44,38,0.537,63,0,2019-02-03
W,PA,Sacramento Kings,42,40,0.512,32,0,2019-02-03
W,PA,Los Angeles Lakers,41,41,0.5,26,0,2019-02-03
W,PA,Phoenix Suns,23,59,0.28,0,0,2019-02-03
W,SW,San Antonio Spurs,46,36,0.561,92,0,2019-02-03
W,SW,Houston Rockets,45,37,0.549,83,0,2019-02-03
W,SW,Dallas Mavericks,39,43,0.476,8,0,2019-02-03
W,SW,New Orleans Pelicans,38,44,0.463,4,0,2019-02-03
W,SW,Memphis Grizzlies,34,48,0.415,0,0,2019-02-03
