Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,56,26,0.683,100,6.44,2019-03-24
E,AT,Philadelphia 76ers,52,30,0.634,99.99999999999999,0.01,2019-03-24
E,AT,Boston Celtics,48,34,0.585,100,0,2019-03-24
E,AT,Brooklyn Nets,42,40,0.512,92.47,0,2019-03-24
E,AT,New York Knicks,18,64,0.22,0,0,2019-03-24
E,CE,Milwaukee Bucks,59,23,0.72,99.99999999999999,93.55,2019-03-24
E,CE,Indiana Pacers,49,33,0.598,99.99999999999999,0,2019-03-24
E,CE,Detroit Pistons,42,40,0.512,91.97,0,2019-03-24
E,CE,Chicago Bulls,24,58,0.293,0,0,2019-03-24
E,CE,Cleveland Cavaliers,23,59,0.28,0,0,2019-03-24
E,SE,Miami Heat,40,42,0.488,69.46000000000001,0,2019-03-24
E,SE,Orlando Magic,39,43,0.476,37.32,0,2019-03-24
E,SE,Charlotte Hornets,38,44,0.463,8.780000000000001,0,2019-03-24
E,SE,Washington Wizards,34,48,0.415,0,0,2019-03-24
E,SE,Atlanta Hawks,29,53,0.354,0,0,2019-03-24
W,NW,Denver Nuggets,55,27,0.671,100,51.33,2019-03-24
W,NW,Portland Trail Blazers,50,32,0.61,100,0.73,2019-03-24
W,NW,Oklahoma City Thunder,48,34,0.585,99.93,0,2019-03-24
W,NW,Utah Jazz,48,34,0.585,99.95,0,2019-03-24
W,NW,Minnesota Timberwolves,37,45,0.451,0,0,2019-03-24
W,PA,Golden State Warriors,55,27,0.671,100.00000000000001,47.28,2019-03-24
W,PA,Los Angeles Clippers,48,34,0.585,99.94,0,2019-03-24
W,PA,Sacramento Kings,41,41,0.5,0.5900000000000001,0,2019-03-24
W,PA,Los Angeles Lakers,36,46,0.439,0,0,2019-03-24
W,PA,Phoenix Suns,21,61,0.256,0,0,2019-03-24
W,SW,Houston Rockets,51,31,0.622,99.99999999999999,0.66,2019-03-24
W,SW,San Antonio Spurs,47,35,0.573,99.59,0,2019-03-24
W,SW,New Orleans Pelicans,35,47,0.427,0,0,2019-03-24
W,SW,Dallas Mavericks,33,49,0.402,0,0,2019-03-24
W,SW,Memphis Grizzlies,33,49,0.402,0,0,2019-03-24
