Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,54,28,0.659,100,47,2019-01-15
E,AT,Boston Celtics,47,35,0.573,99,1,2019-01-15
E,AT,Philadelphia 76ers,47,35,0.573,99,2,2019-01-15
E,AT,Brooklyn Nets,40,42,0.488,71,0,2019-01-15
E,AT,New York Knicks,27,55,0.329,0,0,2019-01-15
E,CE,Milwaukee Bucks,53,29,0.646,99,39,2019-01-15
E,CE,Indiana Pacers,50,32,0.61,99,9,2019-01-15
E,CE,Detroit Pistons,37,45,0.451,31,0,2019-01-15
E,CE,Chicago Bulls,27,55,0.329,0,0,2019-01-15
E,CE,Cleveland Cavaliers,25,57,0.305,0,0,2019-01-15
E,SE,Miami Heat,42,40,0.512,83,0,2019-01-15
E,SE,Charlotte Hornets,39,43,0.476,60,0,2019-01-15
E,SE,Orlando Magic,37,45,0.451,32,0,2019-01-15
E,SE,Washington Wizards,36,46,0.439,21,0,2019-01-15
E,SE,Atlanta Hawks,30,52,0.366,0,0,2019-01-15
W,NW,Denver Nuggets,51,31,0.622,99,44,2019-01-15
W,NW,Oklahoma City Thunder,47,35,0.573,93,11,2019-01-15
W,NW,Portland Trail Blazers,45,37,0.549,78,2,2019-01-15
W,NW,Utah Jazz,44,38,0.537,67,1,2019-01-15
W,NW,Minnesota Timberwolves,40,42,0.488,24,0,2019-01-15
W,PA,Golden State Warriors,50,32,0.61,98,34,2019-01-15
W,PA,Los Angeles Clippers,44,38,0.537,63,1,2019-01-15
W,PA,Los Angeles Lakers,42,40,0.512,40,0,2019-01-15
W,PA,Sacramento Kings,41,41,0.5,35,0,2019-01-15
W,PA,Phoenix Suns,27,55,0.329,0,0,2019-01-15
W,SW,Houston Rockets,45,37,0.549,79,2,2019-01-15
W,SW,San Antonio Spurs,44,38,0.537,70,1,2019-01-15
W,SW,New Orleans Pelicans,41,41,0.5,26,0,2019-01-15
W,SW,Dallas Mavericks,39,43,0.476,15,0,2019-01-15
W,SW,Memphis Grizzlies,38,44,0.463,6,0,2019-01-15
