Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,51,31,0.622,99,31,2018-12-29
E,AT,Boston Celtics,47,35,0.573,98,3,2018-12-29
E,AT,Philadelphia 76ers,47,35,0.573,99,5,2018-12-29
E,AT,Brooklyn Nets,39,43,0.476,49,0,2018-12-29
E,AT,New York Knicks,29,53,0.354,0,0,2018-12-29
E,CE,Milwaukee Bucks,52,30,0.634,99,39,2018-12-29
E,CE,Indiana Pacers,50,32,0.61,99,19,2018-12-29
E,CE,Detroit Pistons,39,43,0.476,56,0,2018-12-29
E,CE,Chicago Bulls,30,52,0.366,0,0,2018-12-29
E,CE,Cleveland Cavaliers,27,55,0.329,0,0,2018-12-29
E,SE,Charlotte Hornets,42,40,0.512,79,0,2018-12-29
E,SE,Miami Heat,41,41,0.5,75,0,2018-12-29
E,SE,Orlando Magic,37,45,0.451,30,0,2018-12-29
E,SE,Washington Wizards,34,48,0.415,8,0,2018-12-29
E,SE,Atlanta Hawks,31,51,0.378,1,0,2018-12-29
W,NW,Denver Nuggets,49,33,0.598,96,34,2018-12-29
W,NW,Oklahoma City Thunder,48,34,0.585,95,27,2018-12-29
W,NW,Portland Trail Blazers,43,39,0.524,63,3,2018-12-29
W,NW,Utah Jazz,41,41,0.5,36,0,2018-12-29
W,NW,Minnesota Timberwolves,39,43,0.476,17,0,2018-12-29
W,PA,Golden State Warriors,47,35,0.573,92,18,2018-12-29
W,PA,Los Angeles Clippers,45,37,0.549,80,6,2018-12-29
W,PA,Los Angeles Lakers,44,38,0.537,65,2,2018-12-29
W,PA,Sacramento Kings,42,40,0.512,46,1,2018-12-29
W,PA,Phoenix Suns,29,53,0.354,0,0,2018-12-29
W,SW,Houston Rockets,43,39,0.524,62,2,2018-12-29
W,SW,San Antonio Spurs,43,39,0.524,53,1,2018-12-29
W,SW,Memphis Grizzlies,42,40,0.512,46,1,2018-12-29
W,SW,Dallas Mavericks,40,42,0.488,24,0,2018-12-29
W,SW,New Orleans Pelicans,39,43,0.476,20,0,2018-12-29
