Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,52,30,0.634,99,54,2018-12-09
E,AT,Boston Celtics,47,35,0.573,98,8,2018-12-09
E,AT,Philadelphia 76ers,46,36,0.561,97,6,2018-12-09
E,AT,Brooklyn Nets,36,46,0.439,19,0,2018-12-09
E,AT,New York Knicks,33,49,0.402,4,0,2018-12-09
E,CE,Milwaukee Bucks,50,32,0.61,99,22,2018-12-09
E,CE,Indiana Pacers,46,36,0.561,97,6,2018-12-09
E,CE,Detroit Pistons,42,40,0.512,78,0,2018-12-09
E,CE,Cleveland Cavaliers,30,52,0.366,0,0,2018-12-09
E,CE,Chicago Bulls,29,53,0.354,0,0,2018-12-09
E,SE,Charlotte Hornets,42,40,0.512,79,0,2018-12-09
E,SE,Miami Heat,39,43,0.476,48,0,2018-12-09
E,SE,Orlando Magic,39,43,0.476,47,0,2018-12-09
E,SE,Washington Wizards,37,45,0.451,27,0,2018-12-09
E,SE,Atlanta Hawks,29,53,0.354,0,0,2018-12-09
W,NW,Denver Nuggets,48,34,0.585,94,24,2018-12-09
W,NW,Oklahoma City Thunder,48,34,0.585,92,23,2018-12-09
W,NW,Portland Trail Blazers,44,38,0.537,64,3,2018-12-09
W,NW,Utah Jazz,42,40,0.512,42,1,2018-12-09
W,NW,Minnesota Timberwolves,41,41,0.5,34,0,2018-12-09
W,PA,Golden State Warriors,48,34,0.585,93,23,2018-12-09
W,PA,Los Angeles Clippers,46,36,0.561,84,10,2018-12-09
W,PA,Los Angeles Lakers,45,37,0.549,75,5,2018-12-09
W,PA,Sacramento Kings,41,41,0.5,34,0,2018-12-09
W,PA,Phoenix Suns,27,55,0.329,0,0,2018-12-09
W,SW,Memphis Grizzlies,44,38,0.537,65,3,2018-12-09
W,SW,Dallas Mavericks,42,40,0.512,48,1,2018-12-09
W,SW,New Orleans Pelicans,41,41,0.5,40,0,2018-12-09
W,SW,Houston Rockets,39,43,0.476,16,0,2018-12-09
W,SW,San Antonio Spurs,38,44,0.463,12,0,2018-12-09
