Conf,Div,Team,W,L,Pct,Playoffs,Top.seed,Date
E,AT,Toronto Raptors,54,28,0.659,100,42,2019-01-16
E,AT,Philadelphia 76ers,48,34,0.585,99,2,2019-01-16
E,AT,Boston Celtics,47,35,0.573,99,1,2019-01-16
E,AT,Brooklyn Nets,40,42,0.488,71,0,2019-01-16
E,AT,New York Knicks,27,55,0.329,0,0,2019-01-16
E,CE,Milwaukee Bucks,53,29,0.646,99,41,2019-01-16
E,CE,Indiana Pacers,51,31,0.622,99,11,2019-01-16
E,CE,Detroit Pistons,37,45,0.451,33,0,2019-01-16
E,CE,Chicago Bulls,26,56,0.317,0,0,2019-01-16
E,CE,Cleveland Cavaliers,25,57,0.305,0,0,2019-01-16
E,SE,Miami Heat,41,41,0.5,78,0,2019-01-16
E,SE,Charlotte Hornets,39,43,0.476,61,0,2019-01-16
E,SE,Orlando Magic,37,45,0.451,33,0,2019-01-16
E,SE,Washington Wizards,36,46,0.439,22,0,2019-01-16
E,SE,Atlanta Hawks,31,51,0.378,0,0,2019-01-16
W,NW,Denver Nuggets,50,32,0.61,98,33,2019-01-16
W,NW,Oklahoma City Thunder,47,35,0.573,90,8,2019-01-16
W,NW,Portland Trail Blazers,45,37,0.549,78,2,2019-01-16
W,NW,Utah Jazz,44,38,0.537,67,1,2019-01-16
W,NW,Minnesota Timberwolves,40,42,0.488,17,0,2019-01-16
W,PA,Golden State Warriors,51,31,0.622,99,47,2019-01-16
W,PA,Los Angeles Clippers,44,38,0.537,65,1,2019-01-16
W,PA,Los Angeles Lakers,42,40,0.512,45,0,2019-01-16
W,PA,Sacramento Kings,42,40,0.512,36,0,2019-01-16
W,PA,Phoenix Suns,27,55,0.329,0,0,2019-01-16
W,SW,Houston Rockets,45,37,0.549,78,3,2019-01-16
W,SW,San Antonio Spurs,44,38,0.537,71,1,2019-01-16
W,SW,New Orleans Pelicans,41,41,0.5,27,0,2019-01-16
W,SW,Dallas Mavericks,39,43,0.476,16,0,2019-01-16
W,SW,Memphis Grizzlies,38,44,0.463,6,0,2019-01-16
